Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
esegui-procedura.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
ershamshad.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
maaaoacaseri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sn-28273739.ihostfull.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sistema.docssaude.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
pancakeswappshop.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
recoverphrase344.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.cloud.google.com,0,1,1,2,0,0,1,0,1,0,1,1,0,0,1,0,1
uniswapfinancing.info,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sign-in-verification-929bb.web.app,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
soumya252000.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
grupchatviralhot24.barux2022.my.id,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cancel629104-binance-com.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
napffx5.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
546782d6.sibforms.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
recoverypageactiveidenty.co.vu,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
recoverphrase81.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
linkr.bio,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
autocarcancun.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mailplusrolerequestedprivatemailupdates.pages.dev,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
unionheightsresidental.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
backend.bhiflyk42378.xyz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
measseori.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
plg-polygon-tecnology.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
widadkamillah.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
khjg.z4w88zf9.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
app.moneylinecreditcorporation.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
rbcmontgomery.com,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
staging.tammidigital.fi,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
u1589300.cp.regruhosting.ru,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
maileraunthenticaton28.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
ucbonline.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
www1.mstacsuearcs.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ikpumariana24.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase233.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
frgsfv.75zqqm1u.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
cutt.ly,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
domaimvalidatte73.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sparkasse-proton.de,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,1
telecom6564-mobile-espace.elementor.cloud,0,0,1,5,0,0,0,1,1,1,1,1,1,0,1,0,1
u1634802.cp.regruhosting.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mondayadobelink.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
xm-ck.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
auto-kddl.co.jp.maxdz.club,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
inof-auoneo-jp.orzajvv.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
microsoftonline.pages.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
dtrpsystasfasgas.pages.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
maileraunthenticaton59.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
cpam-macartevitale.fr,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
reviewpasswords12.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
smsmms.flazio.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
recomfirmaccoutidentypagaes.co.vu,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
oifgfhff.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase174.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
frisharepoint.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
wredg.09zk4xk7.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
domaimvalidatte5.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ifjibyfwrp.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
aleqrolokalnie.sitedellvery.xyz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
baritasonte.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
hiflyk66656.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase114.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase321.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
checksweetmail30.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
tribratanewsbondowoso.com,0,0,1,6,0,0,1,0,1,1,1,1,0,0,1,0,1
mcaaacocciseri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
balancer.live,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
share.ebforms.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
masceeascoseri.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
qfw.tosex35238.workers.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
domianserverc77.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
webhostingserviceo71.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase253.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
salmanfarsi01.github.io,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
lgtwealthmanagements.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
stylifehomedecors.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase3.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
creditiperhabbogratissicuro100.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
invite.groupbokep.barux2022.my.id,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
quip.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
axjalnfinjty.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
vk.com,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
interbranks.tradepropiedades.cl,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pages-protetions-updates2022.co,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bhavin0077.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sdg.emcpreview.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
tanumstellung-spk.de,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
defi-aavev3.cloud,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
mjaymuf1z3vzdde4mtf0aa.filesusr.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
builmon.xyz,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
webhostingserviceo21.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
fixi.rest,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
micuenta01.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
masosaceri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
domianserverc39.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase177.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
fi.uy,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
linkr.bio,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
sledz-paczke.site,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www-europessign-com.filesusr.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
kddio-fsi-com.vawrspu.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
is.gd,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
cssogrdtedadyrealpasssg.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
poznklna0.vip,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1
sattar.rmiaccountancy.com,0,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
storenike365.top,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
saferwill.co.uk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
anj-azakp.run.goorm.io,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
bvkiujg.d5i3xywf.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
penparkplace.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
trucordint.com,0,0,0,2,0,0,1,0,1,1,1,1,0,0,1,0,1
domianserverc83.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
debuil.xyz,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,1,1
domianserverc73.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
banca-electronica1.odoo.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
web-e1f6d.web.app,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1
cuenta-segura.en01.in,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
palmm.ps,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
webhostingserviceo84.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase383.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mednungtanpoudan-acvwe3.ga,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,2,0,0,1,0,1,0,1,1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
vivaterouna.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
vetrfedsonte.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
agent.dcgobmyh.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
checksweetmail16.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
domaimvalidatte14.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
decentraa.land,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
agent.bhiflyk74748.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
exclusivelyequinevet.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
recoverphrase326.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
connecti-auonepay-jp.hdcwmdl.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
onyx77.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
ygngn.tj8211z1.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
vk.com,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
plastic-duck-8.loca.lt,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1
infosystems.net.nz,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
my.forms.app,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
aggiornamento-per-cliente.ssl443.org,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
ck25660.tmweb.ru,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
arub-service.org,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
webhostingserviceo34.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
aqy-aave.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
mccaeascoseri.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
creativecombat.com,0,1,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
domianserverc63.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
homeapputensilsprojects.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
areaclientibapr.online,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
jam-023d.gitlab.io,0,1,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
paketeversenden-info.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
sfo3.digitaloceanspaces.com,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
peringatan-pemblokiran532.webnode.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
nayanielectronics.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
fhdsf.ehyhsdl.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bt-webmail-7663.weeblysite.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
rgustavejmzu.tk,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
dvv.h6fihed0.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
domianserverc16.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase267.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
diamantesbonusff.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
vk.com,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
77bhcr1ahuujrqkhwuydng4zbdh1qmidguactoq6519928construction6623.weebly.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
amzeom.co.jp.2ec1cc.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
domianserverc17.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
slowlinebag.jp,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
msceveir.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
altecmetalltechnik-energiasolar.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
co.jp-service-tranid-0001-0001n.bb0401.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
visar.co.jp.fjchjkvsdfs.xyz,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
complaint-vk.000webhostapp.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
verifybydomiain6.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase318.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pdf-cloud-document.weeblysite.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
daycoval.contrato.srv.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
kddio-fsi-com.hzmkwgq.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
mcacaescaoari.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
url.emailprotection.link,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
olx-pl.mojid05236941675.buzz,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
puykhg.bvonvme.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
kddio-fsi-com.imaqour.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
rockstheme.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
webde4.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
kddio-fsi-com.ialvdea.cn,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
promomandiri.site.live,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
maileraunthenticaton27.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mcaceescaosri.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
recoverphrase163.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
erentes16.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
picasa.com.havepricing.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
roccobonheur1-my-cheetah-website-copy.cheetah.builderall.com,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1
fhfdg.zfyaios.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pra-voce-solucoes.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
onedrive.live.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
sunnylandingpages.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
bt-webmail-100887.weeblysite.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
mstacores.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tdfgnb.tfvnkwty.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
checksweetmail5.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mxrr.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
erentes69.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
chois.jp,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
polyqon-technology-connect-wallet.blogspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
lively.marbauttulo.workers.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
azeioaz.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
innereyekottayam.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mjayme9jdg9izxiymjnyza.filesusr.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
gjfb.qa621ncf.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
recoverphrase231.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
anom-deno-jp.qgwjeoq.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
bavarianhaven42.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
webhostingserviceo4.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
connect-auoneo-jp.kuptgcm.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
creditagricole-sudrhonealpes.blogspot.ro,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
ikpumariana3.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
paxful.epizy.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
metamaskupdate.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
recommend.is,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
45.55.167.181,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
builmon.xyz,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
accesso.ov01.in,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
storage.cloud.google.com,0,1,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
mon-token.com,0,0,1,6,0,0,0,1,1,1,1,1,0,0,1,0,1
danitraseoexperts.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
www1.mstacsreaccs.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
erentes29.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
superpark-my.sharepoint.com,0,0,1,7,0,0,1,1,1,1,1,1,0,0,1,0,1
himbauane.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
password-expiry-notice1.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
tellmeliu.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
jp-service-tranid-0001-0001n.6378a7.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
linkr.bio,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
connecti-auonepay-jp.uqrxlwo.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
sitebuilder162459.dynadot.com,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
city-of-jazz.de,0,0,1,2,0,0,0,1,1,1,1,1,1,0,1,0,1
arriola.eu,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
ghjte.wbnvtoh.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
reviewbook.org,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
ags-apps.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
reviewpasswords5.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
drmarciovaleriano.com.br,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
officeonline.manifo.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
iptlodz.org,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
xtw42.mjt.lu,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
verifybydomiain15.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mail.trendset.com.ar.ci3.toservers.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
erentes16.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hans-ledlite.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
recoverphrase358.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
google.com,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1
amazon.opwefna.email,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
bn01928712.ultimatefreehost.in,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
steamcommunityh.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
certificadosgobmx.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
recoverphrase221.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
webhostingserviceo33.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
wolvescallcenter.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
afreemart.xyz,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase361.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
greenclasses.in,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
cxraitfmja.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
thfh.4sx0v07t.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
agrimetiersmartinique.fr,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
gesolutionsca.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
brooksnewmethod.top,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
petra-developments.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
igsolthermsolar.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
recoverphrase274.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
